designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 4421478104620266752",4421478104620266752,229.62945074455027,2.0385812199472095,,,,,20.039452,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620266880",4421478104620266880,229.62530195503092,2.0361635057706446,0.05530356182345454,2.7947895831174403,-9.191866747162239,0.82023174,19.651785,1.0382309,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620267264",4421478104620267264,229.62680377264633,2.0374287197760386,,,,,19.144442,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620268288",4421478104620268288,229.62390577015066,2.036641000536093,,,,,20.020058,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620268544",4421478104620268544,229.6265558621259,2.038641569100323,-0.19907786338016958,3.9833297885180183,-8.980011419691944,1.0967139,18.317118,0.7185726,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,6088.0933,4.7042,-4.0456,3661.3586,0.0048,0.0041,0.0023
"Gaia DR3 4421478104620269696",4421478104620269696,229.62601087289843,2.038905498920467,0.18919718595941762,3.236304229323463,-9.461888003341866,1.0795994,18.973797,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620270976",4421478104620270976,229.62390674972858,2.0392975481976947,-0.03799129220972964,5.448973989682233,-10.280997194938326,1.1617295,19.100855,0.6690445,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620415104",4421478104620415104,229.63554873495136,2.0330560230942347,,,,,20.13108,0.6537075,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620417152",4421478104620417152,229.63415036906065,2.033709905574612,,,,,20.074453,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620419200",4421478104620419200,229.63214748299922,2.034310501200821,0.759631851589618,3.3834994530847307,-12.415944700262564,1.3313589,19.61066,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620419712",4421478104620419712,229.62822846476845,2.039247957496769,,,,,20.419498,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620420096",4421478104620420096,229.62918369961005,2.037841767885178,,,,,20.626232,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620420224",4421478104620420224,229.62937067373295,2.037973091549557,1.6418471917940596,5.788542515451454,-14.75609142495578,1.1318762,19.839716,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620420352",4421478104620420352,229.63220852416615,2.0333661489065955,,,,,20.614786,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620420736",4421478104620420736,229.62955783499805,2.037353810866488,0.2687305754238887,3.499065494855337,-10.670247016631894,0.9815485,19.521803,0.60263824,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620421504",4421478104620421504,229.6324199608042,2.031418676780449,,,,,20.268312,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620421632",4421478104620421632,229.62987468279292,2.035202724921552,,,,,20.58307,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620421760",4421478104620421760,229.6305309771464,2.0341743196198463,,,,,20.295235,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620422400",4421478104620422400,229.62816781562572,2.036532960544746,,,,,20.393015,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620422528",4421478104620422528,229.62832160641602,2.0368378217659453,0.47430063638533404,3.565854641015882,-9.762583446231696,1.0291059,19.101294,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620423168",4421478104620423168,229.63035147066216,2.0332177152940085,,,,,20.364801,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620425216",4421478104620425216,229.6269769348058,2.0359579869283113,,,,,20.714537,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620427392",4421478104620427392,229.62790031660177,2.032956007092047,,,,,20.140009,0.5811634,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620429824",4421478104620429824,229.62642651125637,2.033318034609742,,,,,20.672663,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620430592",4421478104620430592,229.6249663836313,2.034716512434745,,,,,19.975626,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620439936",4421478104620439936,229.62292521280463,2.0336725510271116,0.38157961069426855,4.381220825733624,-11.114941376927334,1.0115156,19.404764,0.74064827,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104620441344",4421478104620441344,229.62225904508782,2.033707652460317,,,,,20.287888,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621078272",4421478104621078272,229.62302371933873,2.0389593697829285,0.8241522472192703,0.8915130138469173,-9.05355026216748,1.1713243,19.679047,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621078400",4421478104621078400,229.62639258766916,2.0396307890682452,,,,,19.731504,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621078656",4421478104621078656,229.62429172194624,2.0380946711939028,,,,,20.179716,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621078784",4421478104621078784,229.6243409709003,2.038381026963492,0.3521614291815673,6.37882624734279,-9.392483085180602,0.9593507,19.895636,0.8609638,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621299328",4421478104621299328,229.62205323626577,2.037290320154554,0.6600785018264026,-2.9789493034188057,-11.14504390562335,1.0993888,19.146189,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621330176",4421478104621330176,229.6253878834701,2.0421294204739358,,,,,19.821074,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621453568",4421478104621453568,229.61935246125316,2.035795039604854,,,,,19.887632,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621455104",4421478104621455104,229.62092136729902,2.0376545483652797,,,,,19.437265,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621455744",4421478104621455744,229.62306344262726,2.035821611101481,,,,,20.092169,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621457152",4421478104621457152,229.62332731027504,2.040976996718686,,,,,19.680944,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621664768",4421478104621664768,229.628205026265,2.034306311665116,0.1969234752219165,3.8940487100951398,-10.120275522906043,1.0431774,17.034033,0.94192886,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5179.334,4.7564,-1.8736,1188.0587,0.0106,0.0087,0.0047
"Gaia DR3 4421478104621664896",4421478104621664896,229.63213800452957,2.036747256104451,,,,,19.614382,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621665408",4421478104621665408,229.6250893213567,2.0331682166118084,,,,,20.075672,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621665920",4421478104621665920,229.6280892481063,2.0372064328374138,-0.9679190945375972,4.174036401281534,-9.140512662350716,1.1106133,18.235296,0.76302147,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5950.2656,4.6843,-1.8007,3415.3904,0.0013,0.0011,6.0E-4
"Gaia DR3 4421478104621666304",4421478104621666304,229.62352819316936,2.033843851493977,,,,,18.255816,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621668864",4421478104621668864,229.62322394220254,2.036322047681818,0.29903694641537093,3.888086192335779,-9.631184353888429,1.02274,18.156368,0.6836357,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421478104621669376",4421478104621669376,229.62502031243062,2.038156316408069,,,,,19.716913,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621669504",4421478104621669504,229.6196755527327,2.0354841510159187,,,,,19.761944,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104621669760",4421478104621669760,229.6216585536193,2.036458344802232,0.09541808019938916,4.195754119921004,-9.8956028425575,1.0129068,13.161963,1.3225851,38.19105,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4421478104621670400",4421478104621670400,229.623406354042,2.0383130715454585,0.08785732226852251,4.09932090945378,-9.907720190826872,1.0347395,17.48886,0.8587055,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421478104621781376",4421478104621781376,229.63134104173918,2.036390204738718,0.5904636162315317,5.469722880103787,-10.932855146582815,0.8805863,19.966135,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478104622027648",4421478104622027648,229.63001933178361,2.0379591704505167,,,,,20.20238,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478929255525632",4421478929255525632,229.6034237839185,2.0570421104450887,,,,,17.970266,0.700819,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478929254172160",4421478929254172160,229.60612576936862,2.0556690879646795,0.4102724410525928,1.1588594133908436,-3.269158480067652,1.130727,19.037878,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478169048089728",4421478169048089728,229.6053733846215,2.043738692752832,0.1192419248952716,3.918084677647696,-9.551135612165915,1.0150481,16.931507,0.9527035,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5224.1216,4.5842,-1.7799,1502.8096,0.0169,0.0138,0.0076
"Gaia DR3 4421478169048091264",4421478169048091264,229.60986135982998,2.0440010071483505,0.11547885617097611,4.061746964455752,-9.672631100909983,1.0038028,13.628848,1.2517738,,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,
"Gaia DR3 4421478169048091392",4421478169048091392,229.61001256808615,2.046527033651179,0.18417181652719117,3.8860767128866334,-9.908802457220947,1.1077302,14.859613,1.1072493,43.270775,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5445.7744,3.6813,-0.3845,1927.2322,0.53,0.4314,0.2329
"Gaia DR3 4421478169048092800",4421478169048092800,229.61224583754486,2.0456720315739694,-0.09112283685246467,3.582629632986385,-8.713601778952341,3.2969952,15.497829,1.0400667,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,5955.377,4.1667,-2.482,1529.8883,0.6618,0.5515,0.3045
"Gaia DR3 4421478169048092928",4421478169048092928,229.61245049944435,2.0413250586151594,0.010121981208115634,4.002207407490288,-9.855143283579826,1.0556378,16.065516,-0.07707405,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,12328.275,4.2564,-0.3486,11957.977,0.0923,0.0906,0.0483
"Gaia DR3 4421478169048093056",4421478169048093056,229.61253860239407,2.0494355159909694,0.3311512567574573,3.843720882877258,-9.432177281214663,2.2145567,16.813217,0.95863724,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5255.297,4.7528,-2.5543,1105.422,0.0278,0.0228,0.0125
"Gaia DR3 4421478169048094336",4421478169048094336,229.6151860665109,2.0500054718546914,0.17019496059729167,4.1657940951034815,-9.58254616962726,1.0599943,16.349028,0.98011494,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5221.6646,4.3111,-1.5842,1693.1935,0.137,0.1122,0.0612
"Gaia DR3 4421478169048094464",4421478169048094464,229.61537151397542,2.0447278553991803,0.16391466750370978,4.1057819626923555,-9.849532537597762,1.7493675,14.03512,1.1814041,59.94927,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5720.0684,3.1969,0.0198,3298.0457,0.884,0.7181,0.3851
"Gaia DR3 4421478169048094592",4421478169048094592,229.6160567925208,2.0422172511829104,0.09487990226143822,2.995715738010249,-10.174939774029708,1.1305723,17.4595,0.8917999,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5736.4683,4.6358,-4.0906,1860.7913,0.3438,0.2876,0.1593
"Gaia DR3 4421478169048094848",4421478169048094848,229.61700587412753,2.036624151119329,0.09292599868945788,3.987631263045909,-10.163215960842534,1.0512211,13.806551,1.2232008,55.06324,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5531.2783,3.0758,-0.0358,3232.563,0.845,0.6798,0.3637
"Gaia DR3 4421478169048095488",4421478169048095488,229.61882190017408,2.044622653861002,0.1050009668415073,3.8315972485145187,-9.810800485492273,0.9555929,16.113682,0.9899006,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5609.058,4.1946,-1.5966,2023.4856,0.3849,0.318,0.1742
"Gaia DR3 4421478169048095872",4421478169048095872,229.620426358374,2.0406905385534695,0.3529026000087934,4.049121449852908,-10.195943145441777,1.0838367,17.689919,0.75932884,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5421.285,4.7269,-2.1713,1894.6937,0.0069,0.0057,0.0031
"Gaia DR3 4421478169048096128",4421478169048096128,229.62095245289794,2.03953517002466,0.7757935067135149,3.7575011600181782,-10.28709697189691,2.5005817,16.992865,0.9092636,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,6004.076,3.7388,-1.8721,4715.316,0.5276,0.4447,0.2448
"Gaia DR3 4421478173339301504",4421478173339301504,229.61961609336313,2.0381482360142416,-0.33040570569682703,4.920705196731429,-10.075282021305883,1.1136063,18.56266,0.8138962,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5680.2925,4.7279,-3.3688,3284.332,0.0048,0.004,0.0022
"Gaia DR3 4421478173339305728",4421478173339305728,229.6211268696704,2.0395885289727507,,,,,19.193136,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339305984",4421478173339305984,229.62140013444258,2.0400064119812327,,,,,19.63771,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339307648",4421478173339307648,229.62053334233246,2.039818722939262,0.1214690784686844,3.7337077039274362,-9.635071326864878,0.89166135,18.538103,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339308032",4421478173339308032,229.6183480916278,2.038460302805166,-0.3111176786248463,4.32338660708028,-9.390603717501056,1.3012235,18.67277,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339308160",4421478173339308160,229.61672461230054,2.0378283228443794,,,,,19.913538,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339308288",4421478173339308288,229.61638100257173,2.037862283463855,,,,,19.958231,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339308416",4421478173339308416,229.61711410362858,2.0377144921645747,0.32190573458477145,3.733081898439514,-9.630929937938898,1.087497,18.772942,0.9292183,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339310592",4421478173339310592,229.61980091176437,2.040103840244841,0.061437428299337106,3.6644297988985586,-8.935421229976567,1.1161684,18.25631,0.6699753,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339312000",4421478173339312000,229.62289541050836,2.0427694181985148,-0.2594392290611544,4.564480727242587,-10.335959738081806,0.92886704,19.39816,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339312128",4421478173339312128,229.62325699129846,2.0425634151066774,-0.09347967062457926,4.127370912573002,-9.514780787296925,1.0825447,18.297398,0.7058449,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,5918.609,4.633,-4.0124,3532.2747,0.0073,0.0062,0.0034
"Gaia DR3 4421478173339312768",4421478173339312768,229.6154108070414,2.038056995974836,,,,,19.395386,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339312896",4421478173339312896,229.61506396158768,2.037774735872501,,,,,19.694052,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339313024",4421478173339313024,229.61530325230007,2.037744759791316,,,,,19.514616,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339313152",4421478173339313152,229.61572298103926,2.0381858432633906,-2.5745078078835277,3.8547409558559,-7.153928424225571,2.4926877,18.798481,0.6600914,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339314560",4421478173339314560,229.62023533371968,2.0412878843644218,0.1292568053293117,3.83896195297025,-9.944476858118508,1.0284697,17.906761,0.84498405,,"NOT_AVAILABLE",0,false,false,false,false,false,false,true,,,,,,,
"Gaia DR3 4421478173339315840",4421478173339315840,229.6142836585984,2.037743063659262,0.27128472952749094,4.0906698396373296,-9.616805144961855,1.0140643,17.845394,0.79444695,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5814.729,4.6824,-0.9855,2894.3843,0.0029,0.0025,0.0013
"Gaia DR3 4421478173339317248",4421478173339317248,229.62217423870655,2.0426189532979673,,,,,20.489117,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 4421478173339317376",4421478173339317376,229.62228115746808,2.0429360017533233,0.5207864690885812,3.8556522486144114,-9.997075148142404,1.0531857,17.906118,0.83623886,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5735.52,4.6356,-3.902,2658.9812,0.0122,0.0103,0.0057
